Order_ID,Date,Product_Name,Category,Price,Cost_Price,Quantity,Customer_ID,Payment_Mode,Discount,Revenue,Profit
641,2025-09-29,Lower,Bottomwear,1176,876.58,3,1084,Card,5,3528,898.26
642,2025-08-21,Lower,Bottomwear,538,361.16,4,1036,Card,10,2152,707.36
643,2026-01-03,Belt,Accessories,422,267.63,2,1082,Card,10,844,308.74
644,2026-04-07,Kurta,Ethnic,2082,1156.38,4,1114,Cash,20,8328,3702.48
645,2026-01-23,T-shirt,Topwear,607,378.45,1,1039,Cash,10,607,228.55
646,2026-02-21,Kurta,Ethnic,2341,1248.05,2,1053,Cash,0,4682,2185.9
647,2025-04-29,Lower,Bottomwear,618,309.98,3,1152,Cash,10,1854,924.06
648,2026-04-06,T-shirt,Topwear,1034,547.62,3,1119,Card,15,3102,1459.14
649,2025-07-30,Undergarments,Innerwear,915,652.41,2,1163,UPI,15,1830,525.18
650,2026-04-03,Kurta,Ethnic,1904,1168.74,2,1055,UPI,20,3808,1470.52
651,2025-07-01,Cap,Accessories,492,366.53,1,1097,Cash,5,492,125.47
652,2025-04-18,Cap,Accessories,467,252.03,2,1155,Card,15,934,429.94
653,2025-12-28,Cap,Accessories,220,140.39,3,1058,UPI,5,660,238.83
654,2026-04-04,Kurta,Ethnic,2225,1529.36,2,1058,UPI,5,4450,1391.28
655,2025-06-08,Undergarments,Innerwear,644,383.03,3,1017,UPI,0,1932,782.91
656,2025-07-24,T-shirt,Topwear,371,243.9,3,1149,UPI,5,1113,381.3
657,2026-04-06,Lower,Bottomwear,1145,804.97,2,1120,Card,20,2290,680.06
658,2025-08-06,T-shirt,Topwear,695,393.11,3,1178,Card,5,2085,905.67
659,2025-06-28,Undergarments,Innerwear,251,167.66,3,1133,Cash,20,753,250.02
660,2026-03-19,Kurta,Ethnic,2421,1493.26,2,1030,Card,10,4842,1855.48
661,2025-05-12,T-shirt,Topwear,333,249.52,2,1192,UPI,10,666,166.96
662,2025-06-02,Undergarments,Innerwear,318,181.13,3,1102,UPI,0,954,410.61
663,2025-09-14,Wallet,Accessories,681,346.26,1,1168,Card,0,681,334.74
664,2026-04-07,Kurta,Ethnic,1818,1068.18,1,1016,Cash,10,1818,749.82
665,2025-11-16,Undergarments,Innerwear,587,321.46,3,1033,UPI,15,1761,796.62
666,2026-02-24,Kurta,Ethnic,1441,847.46,3,1026,Card,10,4323,1780.62
667,2025-10-07,Undergarments,Innerwear,350,227.94,2,1165,Cash,15,700,244.12
668,2025-08-24,Shirt,Topwear,1383,742.35,2,1168,Card,5,2766,1281.3
669,2025-11-16,Wallet,Accessories,303,170.17,2,1104,Cash,0,606,265.66
670,2025-11-03,Undergarments,Innerwear,736,440.39,4,1006,Card,20,2944,1182.44
671,2026-01-06,Undergarments,Innerwear,819,501.96,2,1086,Card,20,1638,634.08
672,2025-10-11,Cap,Accessories,342,252.48,4,1151,Card,20,1368,358.08
673,2025-11-29,Cap,Accessories,484,287.1,2,1062,Card,0,968,393.8
674,2025-07-27,Belt,Accessories,744,551.43,3,1175,Card,0,2232,577.71
675,2025-06-14,Wallet,Accessories,714,383.78,3,1040,Card,20,2142,990.66
676,2026-03-27,Undergarments,Innerwear,323,225.0,2,1062,Card,20,646,196.0
677,2025-08-10,Undergarments,Innerwear,264,162.57,3,1021,UPI,5,792,304.29
678,2026-04-04,Kurta,Ethnic,1694,862.89,1,1075,Card,10,1694,831.11
679,2026-03-01,Kurta,Ethnic,2256,1404.02,3,1068,Cash,10,6768,2555.94
680,2025-12-16,Wallet,Accessories,328,196.73,4,1143,UPI,0,1312,525.08
681,2025-04-28,Wallet,Accessories,977,493.62,2,1198,Card,15,1954,966.76
682,2025-09-06,Shirt,Topwear,1657,1005.83,1,1025,Cash,15,1657,651.17
683,2025-04-24,Lower,Bottomwear,805,536.01,2,1156,UPI,10,1610,537.98
684,2025-05-20,Shirt,Topwear,1520,938.74,2,1067,Cash,0,3040,1162.52
685,2025-11-01,Lower,Bottomwear,559,360.45,2,1005,UPI,5,1118,397.1
686,2025-04-26,Belt,Accessories,275,152.93,1,1200,UPI,5,275,122.07
687,2025-08-06,Wallet,Accessories,832,495.88,3,1090,Cash,0,2496,1008.36
688,2025-09-17,Wallet,Accessories,323,234.44,1,1160,Cash,10,323,88.56
689,2025-10-14,T-shirt,Topwear,948,474.36,2,1061,Cash,15,1896,947.28
690,2025-08-21,Shirt,Topwear,969,685.1,2,1048,Cash,0,1938,567.8
691,2026-04-12,Kurta,Ethnic,1379,915.3,3,1198,Cash,0,4137,1391.1
692,2026-04-11,Lower,Bottomwear,1145,675.67,1,1139,Cash,15,1145,469.33
693,2026-02-16,Wallet,Accessories,413,210.14,1,1043,UPI,5,413,202.86
694,2026-01-20,Belt,Accessories,923,529.41,4,1179,Card,0,3692,1574.36
695,2025-11-03,T-shirt,Topwear,435,262.07,1,1141,Cash,20,435,172.93
696,2026-02-23,Cap,Accessories,371,216.55,4,1028,UPI,15,1484,617.8
697,2025-12-06,Shirt,Topwear,1747,1077.08,1,1063,Cash,10,1747,669.92
698,2025-11-17,Undergarments,Innerwear,898,578.41,3,1026,Cash,10,2694,958.77
699,2025-05-02,Lower,Bottomwear,963,601.39,3,1043,Card,0,2889,1084.83
700,2025-05-27,Wallet,Accessories,938,581.12,4,1181,UPI,0,3752,1427.52
701,2026-02-21,Cap,Accessories,640,433.14,3,1049,Card,5,1920,620.58
702,2025-09-08,Wallet,Accessories,794,585.18,4,1149,UPI,0,3176,835.28
703,2026-04-05,Kurta,Ethnic,2246,1176.85,4,1027,Cash,0,8984,4276.6
704,2026-03-23,Shirt,Topwear,872,547.14,3,1156,Cash,5,2616,974.58
705,2025-09-04,T-shirt,Topwear,349,188.05,4,1058,UPI,15,1396,643.8
706,2025-10-16,T-shirt,Topwear,906,492.83,1,1110,Cash,15,906,413.17
707,2026-03-10,Undergarments,Innerwear,772,413.93,2,1117,UPI,15,1544,716.14
708,2025-10-28,Lower,Bottomwear,1185,855.98,4,1072,Card,20,4740,1316.08
709,2026-02-08,Wallet,Accessories,477,253.29,1,1123,UPI,20,477,223.71
710,2026-01-09,Wallet,Accessories,281,198.92,4,1162,Cash,10,1124,328.32
711,2025-10-11,Shirt,Topwear,1560,1022.96,3,1011,Cash,20,4680,1611.12
712,2026-04-11,T-shirt,Topwear,363,212.71,2,1122,Cash,10,726,300.58
713,2025-10-05,Belt,Accessories,800,574.16,2,1164,UPI,20,1600,451.68
714,2025-09-18,T-shirt,Topwear,1148,750.13,3,1166,Cash,15,3444,1193.61
715,2025-11-28,Wallet,Accessories,769,524.99,4,1157,UPI,15,3076,976.04
716,2026-03-28,Kurta,Ethnic,1159,686.1,3,1160,UPI,10,3477,1418.7
717,2025-10-20,Belt,Accessories,350,234.17,4,1188,Cash,5,1400,463.32
718,2025-12-16,Shirt,Topwear,886,634.85,3,1097,Card,5,2658,753.45
719,2025-08-31,Belt,Accessories,368,203.55,3,1033,Card,20,1104,493.35
720,2025-10-28,Lower,Bottomwear,745,528.05,3,1020,UPI,0,2235,650.85
721,2025-07-11,Belt,Accessories,1000,513.23,2,1061,Card,10,2000,973.54
722,2025-11-29,Belt,Accessories,896,662.34,2,1127,UPI,10,1792,467.32
723,2025-11-15,T-shirt,Topwear,390,216.63,1,1022,Cash,20,390,173.37
724,2025-09-26,Lower,Bottomwear,480,351.15,3,1182,Card,0,1440,386.55
725,2025-08-20,Shirt,Topwear,758,394.5,4,1183,Card,20,3032,1454.0
726,2026-03-29,Undergarments,Innerwear,734,491.58,2,1084,UPI,0,1468,484.84
727,2026-03-01,Lower,Bottomwear,729,465.8,4,1050,UPI,0,2916,1052.8
728,2025-07-30,Wallet,Accessories,947,707.81,4,1043,Cash,15,3788,956.76
729,2026-04-12,Shirt,Topwear,1596,1176.42,4,1038,Card,5,6384,1678.32
730,2025-04-29,Shirt,Topwear,682,496.49,2,1047,Cash,10,1364,371.02
731,2026-01-18,Shirt,Topwear,1712,910.07,3,1139,Cash,0,5136,2405.79
732,2025-10-05,Lower,Bottomwear,874,502.24,1,1187,Cash,0,874,371.76
733,2025-07-04,Shirt,Topwear,1783,1330.37,1,1093,Card,20,1783,452.63
734,2025-11-25,Undergarments,Innerwear,984,698.78,2,1124,Cash,5,1968,570.44
735,2025-11-12,Undergarments,Innerwear,687,507.55,2,1116,Cash,5,1374,358.9
736,2025-05-31,Wallet,Accessories,294,194.57,1,1098,UPI,5,294,99.43
737,2025-06-21,Belt,Accessories,579,379.79,1,1027,Cash,0,579,199.21
738,2025-05-08,T-shirt,Topwear,718,444.2,4,1129,UPI,20,2872,1095.2
739,2025-09-10,Belt,Accessories,864,512.93,2,1188,Cash,0,1728,702.14
740,2025-12-20,Cap,Accessories,373,228.68,1,1173,Card,5,373,144.32
741,2025-11-08,Lower,Bottomwear,496,313.87,4,1163,UPI,0,1984,728.52
742,2025-05-27,Wallet,Accessories,549,330.24,4,1106,Cash,15,2196,875.04
743,2025-05-20,Belt,Accessories,879,585.39,3,1087,Card,15,2637,880.83
744,2025-10-18,Wallet,Accessories,686,425.34,4,1106,UPI,15,2744,1042.64
745,2026-02-13,Kurta,Ethnic,913,549.21,1,1046,Card,0,913,363.79
746,2025-07-20,Cap,Accessories,334,205.99,3,1094,UPI,0,1002,384.03
747,2025-09-11,Shirt,Topwear,767,555.55,4,1023,UPI,15,3068,845.8
748,2025-08-23,Wallet,Accessories,650,442.22,2,1154,Cash,0,1300,415.56
749,2026-02-19,T-shirt,Topwear,400,284.64,2,1130,Card,10,800,230.72
750,2025-12-17,Cap,Accessories,283,147.96,4,1130,Card,10,1132,540.16
751,2026-03-04,Kurta,Ethnic,1470,1047.99,1,1200,UPI,5,1470,422.01
752,2025-10-06,Cap,Accessories,646,339.61,4,1156,Card,15,2584,1225.56
753,2026-03-06,Kurta,Ethnic,2344,1388.16,2,1049,Card,5,4688,1911.68
754,2025-05-08,T-shirt,Topwear,741,523.24,4,1031,Card,0,2964,871.04
755,2026-03-01,Kurta,Ethnic,852,427.82,2,1075,Card,15,1704,848.36
756,2025-12-05,Belt,Accessories,674,483.69,1,1004,UPI,0,674,190.31
757,2026-02-02,Cap,Accessories,467,331.48,3,1047,Card,10,1401,406.56
758,2026-03-09,Cap,Accessories,442,307.97,2,1102,Card,0,884,268.06
759,2025-11-07,Undergarments,Innerwear,602,429.34,1,1191,Card,20,602,172.66
760,2026-01-07,Lower,Bottomwear,864,492.03,1,1077,Cash,15,864,371.97
761,2025-04-25,Belt,Accessories,718,382.26,2,1168,UPI,20,1436,671.48
762,2025-10-19,Undergarments,Innerwear,914,514.68,4,1117,UPI,15,3656,1597.28
763,2026-03-02,Kurta,Ethnic,2369,1578.18,2,1083,UPI,0,4738,1581.64
764,2026-04-08,Undergarments,Innerwear,758,567.04,4,1009,UPI,10,3032,763.84
765,2025-04-24,Wallet,Accessories,905,667.92,2,1126,UPI,20,1810,474.16
766,2025-10-18,Undergarments,Innerwear,256,151.63,2,1181,Cash,20,512,208.74
767,2025-12-23,T-shirt,Topwear,668,397.25,3,1200,UPI,10,2004,812.25
768,2025-05-05,Undergarments,Innerwear,663,369.34,2,1057,Cash,10,1326,587.32
769,2025-08-14,Lower,Bottomwear,376,263.88,3,1046,Card,0,1128,336.36
770,2025-05-17,T-shirt,Topwear,803,466.72,2,1111,Cash,0,1606,672.56
771,2025-08-20,Undergarments,Innerwear,561,397.25,3,1011,Cash,0,1683,491.25
772,2025-10-29,Cap,Accessories,659,374.27,1,1007,Card,0,659,284.73
773,2026-01-01,Shirt,Topwear,1295,870.07,1,1019,Cash,0,1295,424.93
774,2026-03-28,Cap,Accessories,283,193.06,3,1017,Card,10,849,269.82
775,2025-06-29,Undergarments,Innerwear,551,300.18,3,1106,UPI,10,1653,752.46
776,2025-04-19,Wallet,Accessories,859,533.38,3,1120,Cash,0,2577,976.86
777,2025-05-30,Wallet,Accessories,400,227.88,2,1183,Cash,15,800,344.24
778,2026-02-20,Kurta,Ethnic,2394,1202.4,2,1150,UPI,20,4788,2383.2
779,2025-05-15,Lower,Bottomwear,536,271.48,1,1112,Card,5,536,264.52
780,2025-11-15,Wallet,Accessories,427,267.97,2,1155,Card,10,854,318.06
781,2026-03-06,T-shirt,Topwear,895,525.25,2,1127,Card,0,1790,739.5
782,2026-03-20,Belt,Accessories,684,392.34,3,1041,Card,20,2052,874.98
783,2026-02-18,Belt,Accessories,429,297.77,1,1060,Cash,15,429,131.23
784,2025-11-29,Cap,Accessories,903,663.54,1,1072,Card,20,903,239.46
785,2025-06-22,Lower,Bottomwear,826,444.55,1,1151,Card,5,826,381.45
786,2026-03-23,Kurta,Ethnic,1695,906.33,4,1064,Card,5,6780,3154.68
787,2026-02-22,Belt,Accessories,938,544.16,4,1155,Cash,15,3752,1575.36
788,2025-04-24,Wallet,Accessories,793,468.38,2,1169,Cash,10,1586,649.24
789,2025-07-30,Belt,Accessories,714,476.55,1,1148,UPI,0,714,237.45
790,2026-03-17,Kurta,Ethnic,1386,983.44,1,1152,Card,15,1386,402.56
791,2025-08-27,Undergarments,Innerwear,580,332.84,1,1067,Cash,20,580,247.16
792,2025-10-14,Belt,Accessories,843,494.46,2,1195,Card,15,1686,697.08
793,2025-06-22,T-shirt,Topwear,379,261.98,2,1004,Card,10,758,234.04
794,2026-03-14,Belt,Accessories,600,440.83,4,1137,Card,10,2400,636.68
795,2026-01-26,Belt,Accessories,506,295.23,2,1085,Cash,15,1012,421.54
796,2025-09-18,Undergarments,Innerwear,696,494.56,3,1038,Card,10,2088,604.32
797,2025-07-05,Shirt,Topwear,1748,879.05,2,1193,Card,10,3496,1737.9
798,2025-11-13,Shirt,Topwear,665,356.2,4,1032,Card,15,2660,1235.2
799,2025-08-11,Belt,Accessories,897,611.25,2,1084,UPI,0,1794,571.5
800,2025-04-18,Belt,Accessories,407,258.86,1,1200,UPI,5,407,148.14
801,2025-04-16,Lower,Bottomwear,395,215.05,3,1175,Card,0,1185,539.85
802,2026-03-02,Kurta,Ethnic,2284,1405.93,3,1009,UPI,15,6852,2634.21
803,2025-04-30,Undergarments,Innerwear,878,448.82,1,1090,UPI,0,878,429.18
804,2025-09-15,T-shirt,Topwear,1049,586.31,3,1098,Card,10,3147,1388.07
805,2025-07-04,Cap,Accessories,205,111.13,2,1047,UPI,10,410,187.74
806,2026-03-31,Kurta,Ethnic,2238,1677.45,3,1048,UPI,10,6714,1681.65
807,2026-01-07,Lower,Bottomwear,646,385.79,1,1150,Card,0,646,260.21
808,2025-05-22,Wallet,Accessories,725,409.42,2,1177,Cash,15,1450,631.16
809,2025-12-06,Cap,Accessories,700,446.85,3,1138,UPI,20,2100,759.45
810,2025-05-12,Belt,Accessories,491,345.74,3,1073,UPI,5,1473,435.78
811,2026-02-28,Shirt,Topwear,1406,998.36,4,1143,Cash,5,5624,1630.56
812,2026-02-17,Kurta,Ethnic,1807,1265.88,3,1147,Cash,20,5421,1623.36
813,2026-04-05,Lower,Bottomwear,442,262.19,3,1187,Cash,10,1326,539.43
814,2025-07-19,Cap,Accessories,999,679.73,1,1096,UPI,20,999,319.27
815,2025-07-06,T-shirt,Topwear,646,456.23,4,1180,Cash,15,2584,759.08
816,2025-08-01,Cap,Accessories,903,521.23,2,1089,Cash,5,1806,763.54
817,2025-10-25,Shirt,Topwear,1193,782.85,1,1172,Cash,20,1193,410.15
818,2026-02-04,Undergarments,Innerwear,688,406.1,3,1034,Cash,0,2064,845.7
819,2025-11-24,Belt,Accessories,461,322.73,2,1110,UPI,5,922,276.54
820,2025-04-19,Wallet,Accessories,744,536.13,4,1190,Cash,0,2976,831.48
821,2025-12-08,T-shirt,Topwear,620,352.12,1,1129,Card,5,620,267.88
822,2026-02-27,Kurta,Ethnic,2005,1502.72,3,1005,UPI,15,6015,1506.84
823,2025-06-16,Shirt,Topwear,1297,888.94,4,1085,Card,15,5188,1632.24
824,2026-01-26,Belt,Accessories,804,418.78,1,1124,Card,15,804,385.22
825,2025-05-31,Belt,Accessories,665,333.78,2,1145,Card,10,1330,662.44
826,2025-06-25,Wallet,Accessories,211,156.65,3,1056,UPI,5,633,163.05
827,2025-05-30,Shirt,Topwear,1447,858.63,2,1138,UPI,20,2894,1176.74
828,2025-05-22,T-shirt,Topwear,939,657.3,4,1090,UPI,0,3756,1126.8
829,2026-02-09,Undergarments,Innerwear,406,302.51,1,1107,UPI,5,406,103.49
830,2026-03-26,Wallet,Accessories,745,532.93,1,1125,UPI,15,745,212.07
831,2026-01-09,Cap,Accessories,326,185.57,1,1131,Card,0,326,140.43
832,2026-03-07,Undergarments,Innerwear,351,259.07,2,1124,UPI,20,702,183.86
833,2026-03-07,Lower,Bottomwear,917,681.79,3,1101,Cash,10,2751,705.63
834,2026-02-14,Belt,Accessories,384,263.39,2,1167,Card,15,768,241.22
835,2025-11-20,T-shirt,Topwear,427,320.15,1,1196,UPI,20,427,106.85
836,2025-12-25,Cap,Accessories,367,220.34,4,1193,Card,15,1468,586.64
837,2025-10-14,Lower,Bottomwear,737,454.08,3,1120,Card,5,2211,848.76
838,2026-03-25,Kurta,Ethnic,1902,969.51,4,1094,Cash,5,7608,3729.96
839,2026-03-01,Kurta,Ethnic,1344,758.2,3,1046,Card,5,4032,1757.4
840,2025-12-15,T-shirt,Topwear,1032,562.21,3,1055,UPI,5,3096,1409.37
841,2025-09-09,Shirt,Topwear,799,573.46,3,1025,UPI,10,2397,676.62
842,2025-05-15,Cap,Accessories,633,416.9,1,1142,Cash,10,633,216.1
843,2026-02-16,Shirt,Topwear,676,413.25,3,1070,Cash,0,2028,788.25
844,2025-12-29,Shirt,Topwear,674,496.88,1,1098,Cash,10,674,177.12
845,2025-07-21,Cap,Accessories,203,123.69,4,1016,Cash,15,812,317.24
846,2025-06-15,Belt,Accessories,561,406.09,4,1031,Card,5,2244,619.64
847,2025-06-21,Wallet,Accessories,658,465.3,4,1107,UPI,10,2632,770.8
848,2025-04-24,Undergarments,Innerwear,290,165.84,2,1089,UPI,10,580,248.32
849,2025-11-21,Shirt,Topwear,665,333.14,3,1076,UPI,0,1995,995.58
850,2025-09-09,Shirt,Topwear,1067,609.34,4,1171,UPI,10,4268,1830.64
851,2025-07-18,Cap,Accessories,800,559.84,1,1171,Card,10,800,240.16
852,2025-06-15,Shirt,Topwear,1692,1260.39,2,1142,UPI,0,3384,863.22
853,2026-02-08,Undergarments,Innerwear,798,567.6,4,1113,Card,5,3192,921.6
854,2026-03-19,Belt,Accessories,879,539.66,4,1159,UPI,15,3516,1357.36
855,2026-03-27,Kurta,Ethnic,855,549.63,1,1129,UPI,15,855,305.37
856,2025-12-28,Cap,Accessories,338,250.17,1,1048,UPI,15,338,87.83
857,2025-05-27,Cap,Accessories,686,462.48,1,1151,Cash,10,686,223.52
858,2025-06-08,Shirt,Topwear,716,368.21,4,1118,Cash,5,2864,1391.16
859,2025-04-27,Shirt,Topwear,1162,786.32,4,1159,Cash,0,4648,1502.72
860,2025-07-31,Lower,Bottomwear,909,507.07,1,1172,Cash,20,909,401.93
861,2025-04-27,Wallet,Accessories,836,472.76,2,1007,Cash,5,1672,726.48
862,2025-05-10,Wallet,Accessories,333,205.74,1,1078,UPI,5,333,127.26
863,2026-04-01,Wallet,Accessories,253,158.37,4,1043,UPI,10,1012,378.52
864,2026-03-23,Kurta,Ethnic,2261,1586.69,1,1053,Card,15,2261,674.31
865,2026-03-24,Wallet,Accessories,408,240.42,1,1192,Cash,5,408,167.58
866,2025-07-03,Belt,Accessories,213,146.48,1,1070,Card,0,213,66.52
867,2025-06-12,Undergarments,Innerwear,600,303.74,3,1077,UPI,5,1800,888.78
868,2026-03-19,Lower,Bottomwear,1027,554.62,2,1025,Cash,0,2054,944.76
869,2025-04-23,Belt,Accessories,270,175.24,2,1193,UPI,0,540,189.52
870,2025-10-11,Undergarments,Innerwear,650,424.99,4,1060,Card,0,2600,900.04
871,2026-04-10,Wallet,Accessories,732,422.5,4,1061,Cash,5,2928,1238.0
872,2025-11-27,Wallet,Accessories,553,409.36,3,1106,Card,5,1659,430.92
873,2026-01-18,Lower,Bottomwear,1127,703.76,1,1001,Card,5,1127,423.24
874,2025-08-22,Wallet,Accessories,960,706.82,2,1079,Cash,0,1920,506.36
875,2025-07-10,Lower,Bottomwear,1029,610.82,4,1147,Card,5,4116,1672.72
876,2025-10-09,Belt,Accessories,350,241.33,4,1061,Cash,5,1400,434.68
877,2026-03-07,Kurta,Ethnic,1915,1103.75,1,1191,Card,0,1915,811.25
878,2026-02-01,T-shirt,Topwear,733,386.19,4,1185,UPI,20,2932,1387.24
879,2026-04-07,Kurta,Ethnic,2083,1382.49,3,1083,UPI,15,6249,2101.53
880,2025-06-24,Undergarments,Innerwear,649,412.39,2,1066,Cash,0,1298,473.22
881,2025-07-20,Shirt,Topwear,1085,737.22,3,1061,UPI,15,3255,1043.34
882,2025-04-26,Wallet,Accessories,895,482.24,3,1064,Card,0,2685,1238.28
883,2025-07-03,Wallet,Accessories,345,244.12,1,1021,Card,10,345,100.88
884,2026-03-17,Belt,Accessories,286,149.77,1,1040,Card,0,286,136.23
885,2025-11-29,Shirt,Topwear,613,439.58,4,1026,UPI,5,2452,693.68
886,2026-04-04,Wallet,Accessories,281,148.37,4,1032,Card,5,1124,530.52
887,2026-01-25,Cap,Accessories,994,582.39,3,1185,Card,15,2982,1234.83
888,2025-11-04,Undergarments,Innerwear,376,232.32,1,1016,Card,10,376,143.68
889,2026-01-28,Undergarments,Innerwear,974,684.11,3,1070,Cash,20,2922,869.67
890,2026-02-25,Belt,Accessories,888,570.85,3,1116,Card,10,2664,951.45
891,2026-04-03,Kurta,Ethnic,1210,716.19,3,1114,UPI,15,3630,1481.43
892,2025-05-30,Cap,Accessories,519,320.07,4,1075,Card,20,2076,795.72
893,2025-05-17,T-shirt,Topwear,482,311.87,3,1148,Card,5,1446,510.39
894,2025-09-01,Shirt,Topwear,1777,1207.95,2,1005,Card,10,3554,1138.1
895,2026-02-06,Belt,Accessories,471,323.3,1,1100,Card,15,471,147.7
896,2025-06-12,Shirt,Topwear,1755,1071.9,1,1111,Card,10,1755,683.1
897,2025-10-20,Belt,Accessories,950,692.27,1,1163,UPI,10,950,257.73
898,2026-02-25,Kurta,Ethnic,1303,954.42,2,1115,UPI,10,2606,697.16
899,2025-10-16,Wallet,Accessories,481,327.18,4,1104,Cash,0,1924,615.28
900,2025-08-01,Shirt,Topwear,1208,607.74,4,1068,UPI,10,4832,2401.04
901,2025-12-25,T-shirt,Topwear,925,659.36,4,1064,Cash,20,3700,1062.56
902,2025-11-04,Lower,Bottomwear,857,443.2,1,1040,Cash,20,857,413.8
903,2025-07-05,Cap,Accessories,515,363.45,4,1195,Card,0,2060,606.2
904,2026-04-08,Wallet,Accessories,591,309.73,3,1162,Cash,15,1773,843.81
905,2026-04-04,Kurta,Ethnic,1379,816.15,3,1011,Cash,5,4137,1688.55
906,2025-07-15,Wallet,Accessories,638,322.2,1,1191,Cash,15,638,315.8
907,2025-08-04,Cap,Accessories,564,400.66,3,1053,Cash,0,1692,490.02
908,2026-01-15,Belt,Accessories,818,531.16,1,1000,Card,0,818,286.84
909,2026-01-07,Shirt,Topwear,1211,808.1,3,1047,UPI,15,3633,1208.7
910,2025-06-20,Wallet,Accessories,240,139.47,1,1082,UPI,0,240,100.53
911,2026-04-06,Kurta,Ethnic,1988,1431.7,2,1015,Card,5,3976,1112.6
912,2025-07-26,Undergarments,Innerwear,918,664.36,1,1046,Card,10,918,253.64
913,2026-02-10,Shirt,Topwear,1209,672.62,4,1105,UPI,20,4836,2145.52
914,2025-05-14,Lower,Bottomwear,323,178.41,2,1083,Card,0,646,289.18
915,2025-05-24,Lower,Bottomwear,395,216.94,2,1118,Card,15,790,356.12
916,2025-08-20,Lower,Bottomwear,1002,567.27,2,1191,Cash,15,2004,869.46
917,2025-07-21,T-shirt,Topwear,912,654.46,2,1118,Cash,20,1824,515.08
918,2026-04-04,Undergarments,Innerwear,992,508.62,4,1133,Card,0,3968,1933.52
919,2025-09-01,Lower,Bottomwear,313,195.53,3,1112,Card,0,939,352.41
920,2026-01-18,Shirt,Topwear,1306,741.9,1,1117,Card,0,1306,564.1
921,2025-10-03,Lower,Bottomwear,907,617.72,2,1145,UPI,5,1814,578.56
922,2025-11-27,Belt,Accessories,767,499.51,3,1029,UPI,15,2301,802.47
923,2025-05-07,Lower,Bottomwear,484,314.17,2,1074,UPI,15,968,339.66
924,2025-07-16,Lower,Bottomwear,1094,785.81,2,1076,Cash,20,2188,616.38
925,2025-08-23,Belt,Accessories,925,628.21,4,1148,Cash,0,3700,1187.16
926,2025-08-11,Belt,Accessories,463,269.22,2,1067,UPI,15,926,387.56
927,2025-07-08,Undergarments,Innerwear,290,178.77,2,1048,Cash,20,580,222.46
928,2025-12-05,Undergarments,Innerwear,755,392.3,3,1107,Cash,0,2265,1088.1
929,2025-11-01,Lower,Bottomwear,685,508.77,3,1147,Cash,10,2055,528.69
930,2026-02-14,T-shirt,Topwear,942,636.8,3,1087,Card,10,2826,915.6
931,2025-12-16,Lower,Bottomwear,534,356.07,1,1067,UPI,0,534,177.93
932,2025-11-09,Undergarments,Innerwear,717,535.59,2,1188,Cash,20,1434,362.82
933,2025-06-12,Cap,Accessories,334,191.18,4,1035,Cash,10,1336,571.28
934,2025-07-10,Cap,Accessories,290,212.49,2,1023,Cash,10,580,155.02
935,2026-01-04,T-shirt,Topwear,811,516.11,4,1093,UPI,10,3244,1179.56
936,2026-01-27,Shirt,Topwear,1735,1179.63,1,1127,Cash,20,1735,555.37
937,2025-10-28,Shirt,Topwear,828,458.73,1,1050,Cash,0,828,369.27
938,2026-02-11,Shirt,Topwear,1107,759.87,2,1189,Cash,20,2214,694.26
939,2026-02-15,Shirt,Topwear,1497,824.29,4,1182,Cash,5,5988,2690.84
940,2025-06-15,Cap,Accessories,521,288.0,3,1085,UPI,15,1563,699.0
941,2026-03-25,Kurta,Ethnic,1671,963.18,2,1071,Cash,15,3342,1415.64
942,2025-11-04,T-shirt,Topwear,933,595.17,4,1092,UPI,5,3732,1351.32
943,2025-04-21,Lower,Bottomwear,892,449.57,3,1024,UPI,20,2676,1327.29
944,2026-01-06,Cap,Accessories,508,302.72,2,1165,UPI,0,1016,410.56
945,2025-11-03,Undergarments,Innerwear,506,332.55,4,1079,Card,0,2024,693.8
946,2026-02-28,Kurta,Ethnic,1211,719.06,3,1027,UPI,0,3633,1475.82
947,2025-07-11,Belt,Accessories,782,404.42,1,1088,UPI,5,782,377.58
948,2025-09-19,Wallet,Accessories,902,524.06,4,1194,UPI,10,3608,1511.76
949,2025-08-20,Belt,Accessories,209,138.92,1,1120,Cash,5,209,70.08
950,2026-03-04,Kurta,Ethnic,1605,816.08,2,1154,Card,5,3210,1577.84
951,2025-05-26,Cap,Accessories,476,304.93,2,1085,Cash,20,952,342.14
952,2025-10-02,Cap,Accessories,590,298.87,4,1142,UPI,10,2360,1164.52
953,2026-01-25,Wallet,Accessories,535,323.01,1,1132,UPI,10,535,211.99
954,2025-12-08,Lower,Bottomwear,1089,703.06,4,1036,Card,10,4356,1543.76
955,2025-05-04,Wallet,Accessories,781,492.22,3,1118,Cash,5,2343,866.34
956,2025-09-03,Undergarments,Innerwear,996,695.9,2,1108,UPI,20,1992,600.2
957,2025-09-05,T-shirt,Topwear,599,339.32,4,1069,Card,20,2396,1038.72
958,2025-10-22,T-shirt,Topwear,530,271.02,2,1007,Cash,15,1060,517.96
959,2025-06-13,Belt,Accessories,915,460.67,2,1099,Card,0,1830,908.66
960,2026-01-17,Undergarments,Innerwear,355,223.9,4,1194,UPI,0,1420,524.4
961,2026-03-23,Kurta,Ethnic,1539,1066.75,4,1147,UPI,15,6156,1889.0
